tweet_text,sentiment
try straighten hair eff hot also need food,0
shelf ikea fall wall damage done.about 78.95 worth least estimate,0
twitteruser aww sux   twitteruser eek airline charge x_x,0
know see people love country could not get close,1
stomach bleh,0
twitteruser   get well soon,1
go miss see everyone time,0
not wanna work tonight,0
twitteruser laura elle s'en fou elle not like french fan,0
every time rain see least 1 ambulance,0
asthma issue today   bah,0
screen green start yesterday!ahh miss,0
hard let go see cry,0
not happy tweet,0
twitteruser rofl   even keep insurance payment 300 still like meh good thing apply day job pasy 288mo,1
twitteruser wish could sï¿½o paulo show   fortunately go brasilia one haha,1
man not belive everything not look good,0
watch jon amp kate plus 8.can't believe divorce,0
someone take care sick,0
twitteruser sorry,0
twitteruser hey funny stop get coffee way spilt half car,1
produce 6 twitteruser anchor sad goodbye miss lynne ashminov   miss,0
sulk home rain poor strategy   watch sun shine desk robart reference room,0
u believe architect plan tar black promenade small town win international prize?and everyone walk amp jogs,1
sick daddy   send prayer way,0
laura go weekend miss already,0
leave utah today   super sad face,0
twitteruser good god fit swear word 140 character,0
twitteruser noo poor se,0
wish gm stock would turn around 80 cent share would willing buy some.if know would something,1
r.i.p lil sis 's cousin babyfather jimmy aka gemstar,0
twitteruser argh color jealous rain ask day still not go away,0
people work stress,0
2.5 year amp leave dell okc last time geeky girl wait cry get car   love,1
sittin boring ass conference call get go home n nap missin twitteruser alot  ,0
omg see sun moon place   disprove theory person,0
today sucks kisskass19 ï¿½you katey break yah kate break   itï¿½s awful nd vodkas,0
week lonely without gossip girl xoxo,0
twitteruser find little late could not afford,0
twitteruser heyy sis 1 year 5 month still want walk,0
twitteruser cool could call phone not let call number,1
sad not day hello   twitteruser,0
twitteruser hate cottage cheese   even get fancy stuff last weekend lemon berries.i could eat half,0
twitteruser hahaha not owe anything owe red lol te amo idiot hahaha te veo ahasta el lunes,1
tire today think go take nap friend come tonight.i miss wish restriction already,0
twitteruser could say leave vt blackberryless since tuesday night lose,0
twitteruser lmao camp water shower well water smell nasty,0
aww lose follower fail,0
science class right urgh stupid project not wanna go track school tired   lol,0
twitteruser hate feel like,0
twitteruser aww not sad   download copy,1
good 1 km visible shot td one show total decoupling low mid level centers.this system dead wait next one,0
ohh barcalona please not ruin   bgt,1
daddy leave go back home texas   c hopefully n next two month,1
gain 3lbs wish could afford something top raman job,0
monitor not turn work mother,0
twitteruser   dint dump anyone always get dump blame not believe relationship twpp,0
get buy second season   ghost whisperer noo moneyy,0
bgt   ooh weird,0
twitteruser aww bless   haha cute tom,1
tea pitcher thing hard find   not see find   online   ugly,0
try soo hard toget want amp always end goose egg,0
get one lil gem 's ear repierce work today- definitely dread,0
friday not wait work stick till 11,0
car crash tv bad,0
maybe wrong week could stay good not,0
twitteruser   bad affect language run jvm bad,0
  make sad,0
ohh rather bored friday night soo boring,0
bum twitteruser contest 48 state   hawaii,0
twitteruser happy birthday man ride wedding   see guy soon though play july 27th,1
bgt not watch anymore,0
twitteruser lol seriously   fail sigh,0
twitteruser not miss girlfriend   season,0
twitteruser ohh twpp fall silent   wait track ur us version next time maybe btw sunny california sound good,1
go go round dvds sell   miss need money,0
traffic crawl i-94 right,0
errg not believe not work next week think time move chick fil,0
  resort wear today cause not finish laundry lol,1
twitteruser meh feel fine crazy 10 minute sickness session hungry,0
not mention hw fat going to get frm wrk n,0
twitteruser yep get go   man ttyl eventually sometime future hopefully soon,1
ugh.just start another 2 hour behind wheel driver ed,0
twitteruser not know lender yea people definitely suck butt toe not friendly helpful,0
boo hoo day thing suck today,0
twitteruser cool like germany award see tv cause could not come comet see live   xoxo,1
gaww facebook slow,0
twitteruser nope   t1i look super sweet,1
terrified surgery next week,0
twitteruser not stand summer fever weather get really humid   lol,0
twitteruser twitteruser not feel comfortable use not awful pretty icky   scurrying find deal,0
not think feel well sudden tired scare fall asleep cuz know wake sick,0
think quot;how much want it&quot factor really want 19 fit not go happen,0
twitteruser   want go pub boo,0
apparently 21 degree kilkenny comedy would great remedy boredom hell leave kilkenny,0
twitteruser everyone say suppose nude pic matt striker hope doesn''t get trouble,1
watch jeremy assemble jr 's new radio flyer bike   jr sick 100 degree fever   take nap   cheer though,0
make huge revelation dish everyone leave totally forget hate happen,0
graduation next sunday go miss class,0
twitteruser miss,0
youtube watch taylor today show wish,1
twitteruser deep disgusting would even take little help alas sense never happen,0
twitteruser aw thank slowly get   yep tweak knee late third basically stand still last 2 game,1
kill pigeon today   think go move way car next thing know bang feather rear view mirror rip,0
lame not deland favorite people,0
poor little mba fire,0
twitteruser sorry demi read post attend bgt sure support sb help tho   world without paps plzz,0
twitteruser u great always not east germany noko least provoke amp go 4 kill,1
oh rain sea world parade  ,0
angrry fb account get deleted- wtf poem ever write,0
dammit   need new cupcake tin,0
lol exams not go mcast school finish form 5 soo disappointed,0
lunch fun nothing eat,0
oh macbook hard disk die,0
wow love headache medicine house,0
think someone may key car   big scratch hood,0
feel like quarantine everywhere go pinkeye go away already,0
lol none,1
twitteruser wish photo site big,0
boo animal collective already sell   guess miss show,0
twitteruser lol exams not go mcast school finish form 5 soo disappointed,0
twitteruser sun suck especially pale whiteman skin   twitteruser not stop sneeze blame,0
get work out.relaxing work,1
want iphone lt;33,1
sadly time come put mom home,0
twitteruser follow week would well go next week,1
arrg try upload picture.darn thing not let,0
class next two days.but work   everyday today til next wednesday   sad,0
twitteruser get even lab leave not figure fml,0
twitteruser   really sad,0
   one sad song ever hear,0
twitteruser would not let vote yesterday   make today really hope u win cause everyone know u deserve,1
wish not rain,1
ugh wait visitor pass get post   take forever,0
reaally bore,0
finally get lay bit major headache,0
aww man baby dry,0
heartburn may death,0
twitteruser aww suck,0
twitteruser sad not go make sad,0
sick.and not swine flu atleast hope not,0
twitteruser -- get hard parent apart marriage   6 month year amp;i 10k mi apart,0
oh dear select bad bit highlight soprano guy,0
whaat strong rain come santa clara wish could sleep get attend important meeting,0
soo child 's museum close fund raiser get   annoying,0
twitteruser fair ask mktg cd 's etc suggest never even email back,0
bore skull   get get job   suck   need entertainment /grumbles,0
sunburnt   gutte hope fade tmw,0
twitteruser sorry post vid not load,0
twitteruser oh,0
poor go nap,0
twitteruser arnold california   aka good place ever.wish could come,1
twitteruser amp twitteruser head feel like surface sun   underneath beaver pelt,0
anywho get pool within like 30 minute start storm,1
bad mood not feel good bad one care,0
ouuchh hurt index finger ahh,0
ftsk l not listen fucking pissed call friend not wait leave shitty school,0
stress   want prom perfect amp babe shit not look good right,0
want watch movie quot;up&quot one want watch,0
stick stone may break bones.but word hurt forever,0
really full feel sick,0
keep pull knitting desk put back   not good   not good   minus 15 minute till release,0
soo crazy fever,0
twitteruser blast sale today one pair cord mis sized tho   still worth may come back tomorrow thankss,1
twitteruser sadly stanley steemer 800 number,0
try decide movie friend not go well lol :p   bible study 2nite mean b day cake   buy,0
saddest celeb story week  ,0
holiday not fair,0
go miss eddy half country apart,0
not go dance recital feel like piece shit cuz cost much money,0
fuck cut finger,0
twitteruser think tour england not got see aweomse people,0
stupid twitter faceless,0
twitteruser hate u.   2 wait one week see cuz puerto rico still come soon,0
twitteruser right army wife germany not stand not summer,0
twitteruser wish could would cost much call way uk,0
need unfollow tweep not dislike not keep tweet literally every 2 minute sorry,0
twitteruser not believe tweet special moment,0
twitteruser wow twitteruser constantly rant love genghis grill never not colorado,1
twitteruser not not not   sad venezuela,0
swear hot not want leave house   hot,0
3oh!3 rich man amazing really not bother school monday,1
go dmv today.some thing never change,0
twitteruser hmm sorry go mia,0
get back school ugh not want go dance tonight,0
twitteruser oh nooww busy me.dam see long know,0
ouch back sick pamela anderson esque chest,0
